exp_id,train_seed,eval_seed_base,d0_bin,success_rate,mean_final_distance,mean_return,mean_ep_len,mean_tau_l1,mean_pi_value,mean_filter_intervention_rate,mean_filter_delta_tau_norm,mean_d0,episodes_in_bin,control,use_pi_reward,pi_metric,alpha_pi,safety_filter,config_id
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.924,1.367]",1.0,0.04008229731764944,-17.73580317682493,33.64705882352941,3.9577705493674906,0.0,0.0,0.0,1.0991447869486801,68,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.924,1.367]",1.0,0.03944172790268133,-17.266840761811576,32.63235294117647,4.237316851360571,0.0,0.0,0.0,1.0991447869486801,68,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.087,0.642)",0.7272727272727273,0.07903649744964271,-14.372703923294706,77.96969696969697,1.5362422504498843,0.0,0.2229228175894622,1.1532238527850105,0.4537252305637389,66,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.087,0.642)",0.9696969696969697,0.04825433094013071,-8.032259847508865,36.803030303030305,1.8744361414177062,0.0,0.2985648052964684,1.6253285108191984,0.4537252305637389,66,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.087,0.642)",0.9696969696969697,0.04898671475641433,-8.586703676606115,39.833333333333336,1.713981816567545,0.0,0.2674474836202823,1.441604734646715,0.4537252305637389,66,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.087,0.642)",0.8939393939393939,0.0556042338779986,-9.404242094576201,48.25757575757576,1.9916268525847407,0.0,0.30129182018898054,1.7614655324251236,0.4537252305637389,66,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.087,0.642)",0.8636363636363636,0.057898922483842645,-10.319021168394585,55.57575757575758,1.7902011956976838,0.0,0.26612694482884497,1.4324951006551319,0.4537252305637389,66,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.642,0.924)",0.9393939393939394,0.0582977684529708,-16.52383101158144,47.36363636363637,2.517703088594079,0.0,0.34138586927035053,2.912001337647813,0.7906963271951564,66,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.642,0.924)",1.0,0.044111965468007434,-13.977475204115635,37.28787878787879,2.613120377848992,0.0,0.3554801898285781,3.0092978338905634,0.7906963271951564,66,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.642,0.924)",0.8636363636363636,0.06489972417812784,-18.769708352900953,62.81818181818182,2.238568746457595,0.0,0.29237430705089684,2.486386834655369,0.7906963271951564,66,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.642,0.924)",1.0,0.044627335381629774,-13.240233730662881,35.31818181818182,3.090382872861566,0.0,0.4493987437700715,4.086059107717067,0.7906963271951564,66,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.642,0.924)",0.9848484848484849,0.04625197530414232,-14.327483712015555,40.0,2.7378575802264824,0.0,0.3736626354783488,3.2316057005186773,0.7906963271951564,66,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.924,1.367]",1.0,0.04128745233624502,-19.159408438846064,34.161764705882355,3.7708636930562296,0.0,0.3549154180056364,2.699170149006618,1.0991447869486801,68,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.924,1.367]",0.9558823529411765,0.06244721210471106,-22.91609299802188,43.029411764705884,3.5036416181876326,0.0,0.34089554964500934,2.6962789794046222,1.0991447869486801,68,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.924,1.367]",0.9705882352941176,0.04615100045647145,-21.369271222769445,42.25,3.4251970314770612,0.0,0.30122154220333275,2.3121158852639834,1.0991447869486801,68,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.924,1.367]",0.9411764705882353,0.07044968593979911,-23.495438980176583,44.30882352941177,3.6574089816573614,0.0,0.36314947569686806,2.955506605892047,1.0991447869486801,68,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.924,1.367]",1.0,0.03944164116846929,-19.25028311222175,34.73529411764706,3.8219741832469984,0.0,0.365613912013181,2.8190803748176205,1.0991447869486801,68,residual,0,tau_l1,0.0,proj_box_jointlimit,ctrl-residual__pi-0-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.087,0.642)",0.7727272727272727,0.06554336444869996,-11.501172901910035,68.39393939393939,1.9890336639892825,1.9890336639892825,0.0,0.0,0.4537252305637389,66,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.087,0.642)",0.9696969696969697,0.049714728756886324,-7.796280090499232,34.93939393939394,2.290414878499364,2.290414878499364,0.0,0.0,0.4537252305637389,66,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.087,0.642)",0.9242424242424242,0.05249076291737776,-8.77401572455933,45.27272727272727,2.0948006088210214,2.0948006088210214,0.0,0.0,0.4537252305637389,66,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.087,0.642)",0.8636363636363636,0.06052908225488751,-9.87920210277324,52.40909090909091,2.288808932315435,2.288808932315435,0.0,0.0,0.4537252305637389,66,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.087,0.642)",0.9090909090909091,0.052919155392297794,-8.851518761698053,45.75757575757576,2.22298773319073,2.22298773319073,0.0,0.0,0.4537252305637389,66,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.642,0.924)",0.9696969696969697,0.047780137852549386,-14.159957278855327,41.13636363636363,2.836114835157681,2.836114835157681,0.0,0.0,0.7906963271951564,66,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.642,0.924)",1.0,0.04325638939573195,-13.205396493490367,34.59090909090909,2.8786791017342708,2.8786791017342708,0.0,0.0,0.7906963271951564,66,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.642,0.924)",0.9848484848484849,0.04708046272983146,-14.318870534365502,40.333333333333336,2.5987622328174105,2.5987622328174105,0.0,0.0,0.7906963271951564,66,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.642,0.924)",0.9848484848484849,0.04462818734832349,-13.361321054727773,37.03030303030303,2.9708976834283174,2.9708976834283174,0.0,0.0,0.7906963271951564,66,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.642,0.924)",1.0,0.043072272567300236,-13.353017291400409,35.53030303030303,2.8258474456403846,2.8258474456403846,0.0,0.0,0.7906963271951564,66,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.924,1.367]",1.0,0.03974815845157119,-16.69461254993115,31.08823529411765,4.372729001407754,4.372729001407754,0.0,0.0,1.0991447869486801,68,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.924,1.367]",1.0,0.0413209552580058,-17.24300441258064,32.39705882352941,4.351550884572731,4.351550884572731,0.0,0.0,1.0991447869486801,68,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.924,1.367]",1.0,0.040516582908487093,-17.74843423039182,33.544117647058826,4.034348478679376,4.034348478679376,0.0,0.0,1.0991447869486801,68,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.924,1.367]",0.9705882352941176,0.05428168326319602,-19.165439583547702,36.98529411764706,4.30057318638864,4.30057318638864,0.0,0.0,1.0991447869486801,68,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.924,1.367]",1.0,0.04054130207089347,-17.217039311912295,32.25,4.2336375113983875,4.2336375113983875,0.0,0.0,1.0991447869486801,68,residual,1,tau_l1,0.0005,none,ctrl-residual__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-residual__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.087,0.642)",0.8787878787878788,0.06093923782849384,-10.550864898694455,51.833333333333336,1.8285459428107944,1.8285459428107944,0.2819576826502496,1.6108898704504884,0.4537252305637389,66,residual,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-residual__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.087,0.642)",0.803030303030303,0.06685951596693408,-12.009479514342724,64.89393939393939,1.670096469579943,1.670096469579943,0.2578544339379071,1.4217788091891421,0.4537252305637389,66,residual,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-residual__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.087,0.642)",0.9545454545454546,0.04983218458550901,-8.41286593141622,38.96969696969697,1.8918132603143991,1.8918132603143991,0.288577626970323,1.5644171894582772,0.4537252305637389,66,residual,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-residual__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.087,0.642)",0.8636363636363636,0.057561722404413096,-10.238249700006481,55.92424242424242,1.8197300128041762,1.8197300128041762,0.284757632723877,1.5491006902064017,0.4537252305637389,66,residual,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-residual__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.087,0.642)",0.9090909090909091,0.05371451498504807,-9.227739176655712,46.10606060606061,2.01868072528016,2.01868072528016,0.2922703879371635,1.6522743558974662,0.4537252305637389,66,residual,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-residual__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.642,0.924)",1.0,0.043432768581873796,-13.527608615771442,35.878787878787875,2.9345529744219374,2.9345529744219374,0.43945811766366744,3.9615164764692197,0.7906963271951564,66,residual,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-residual__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
